p,gmn
0.233333,0.11761
0.233333,-2.04019e-10
0.233333,-1.0825e-12
0.233333,-2.20851e-13
0.233333,-8.50185e-09
0.233333,-2.75968e-09
0.233333,-5.7966e-08
0.233333,-9.75042e-10
0.233333,-2.22594e-13
0.233333,-2.1967e-10
0.233333,-5.94469e-16
0.233333,-3.02092e-13
0.233333,-3.59944e-14
0.233333,-1.72788e-10
0.233333,-4.49324e-11
0.233333,-4.47835e-11
0.233333,-5.11159e-09
0.233333,-2.38921e-08
0.233333,-2.18065e-12
0.233333,-3.38445e-09
0.233333,-1.68791e-08
0.233333,-2.08441e-11
0.233333,-2.49448e-09
0.233333,-7.13619e-09
0.233333,-3.77279e-13
0.233333,-4.08159e-08
0.233333,-4.49324e-11
0.233333,-4.96954e-14
0.233333,-9.45174e-11
0.233333,-1.81396e-13
0.233333,-1.63761e-08
0.233333,-1.60497e-08
0.233333,-2.27859e-10
0.233333,-1.54928e-14
0.233333,-6.22109e-09
0.233333,-6.51619e-10
0.233333,-4.74507e-09
0.233333,-7.18442e-10
0.233333,-4.49324e-11
0.233333,-2.43498e-15
0.233333,-4.45901e-15
0.233333,-2.15501e-09
0.233333,-5.19879e-14
0.233333,-1.63194e-13
0.233333,-4.49325e-11
0.233333,-2.65915e-08
0.233333,-9.18428e-10
0.233333,-1.69823e-12
0.233333,-3.18661e-15
0.233333,-4.69763e-14
0.233333,-4.48907e-11
0.233333,-7.45559e-10
0.233333,-3.21966e-11
0.233333,-4.49483e-11
0.233333,-4.49324e-11
0.233333,-8.02064e-08
0.233333,-8.17045e-09
0.233333,-2.34978e-08
0.233333,-6.16204e-15
0.233333,-3.7237e-10
0.233333,-2.13497e-10
0.233333,-1.75418e-08
0.233333,-3.14105e-10
0.233333,-4.49324e-11
0.233333,-1.91229e-09
0.233333,-1.87e-10
0.233333,-1.3209e-08
0.233333,-1.24563e-08
0.233333,-3.23665e-13
0.233333,-4.47687e-09
0.233333,-4.49332e-11
0.233333,-4.49324e-11
0.233333,-7.86552e-11
0.233333,-3.31193e-14
0.233333,-3.08255e-13
0.233333,-8.33566e-10
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-1.44785e-08
0.233333,-2.8798e-09
0.233333,-1.45305e-08
0.233333,-3.73716e-14
0.233333,-1.55318e-13
0.233333,-8.65961e-10
0.233333,-2.04432e-09
0.233333,-4.49324e-11
0.233333,-1.99534e-08
0.233333,-1.33027e-08
0.233333,-7.28939e-14
0.233333,-4.26287e-15
0.233333,-1.06883e-15
0.233333,-4.49324e-11
0.233333,5.56788e-10
0.233333,-3.44028e-10
0.233333,-4.61784e-10
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-3.2004e-08
0.233333,-2.69635e-08
0.233333,-4.2816e-08
0.233333,-4.4935e-11
0.233333,-4.94766e-15
0.233333,-1.20981e-09
0.233333,-2.55043e-12
0.233333,-3.05478e-13
0.233333,-4.50246e-11
0.233333,-2.32484e-08
0.233333,-2.14488e-10
0.233333,-6.75093e-10
0.233333,-2.95629e-14
0.233333,-2.78803e-09
0.233333,-2.26694e-08
0.233333,-1.85567e-08
0.233333,-4.49324e-11
0.233333,-1.82323e-09
0.233333,-4.77294e-11
0.233333,-4.46401e-12
0.233333,-5.98496e-08
0.233333,-5.09946e-08
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-2.85366e-12
0.233333,-1.27406e-09
0.233333,-3.68276e-08
0.233333,-3.22266e-08
0.233333,-9.25033e-09
0.233333,0.206375
0.233333,-1.86379e-14
0.233333,-5.42173e-08
0.233333,0.252386
0.233333,-5.65594e-16
0.233333,-4.49324e-11
0.233333,-9.42419e-10
0.233333,-4.49326e-11
0.233333,-1.4776e-13
0.233333,-4.49324e-11
0.233333,-1.20976e-09
0.233333,-4.49329e-11
0.233333,-3.47124e-08
0.233333,-4.25153e-11
0.233333,-1.65292e-08
0.233333,-2.15994e-10
0.233333,-2.4128e-13
0.233333,-3.82919e-11
0.233333,-8.00467e-09
0.233333,-2.59355e-13
0.233333,-4.49328e-11
0.233333,-4.49355e-11
0.233333,-4.49324e-11
0.233333,-1.21089e-09
0.233333,-5.84738e-10
0.233333,-4.49325e-11
0.233333,-7.38561e-13
0.233333,-3.83027e-14
0.233333,-4.49343e-11
0.233333,-4.42098e-11
0.233333,-4.49375e-11
0.233333,-2.99509e-12
0.233333,-4.49326e-11
0.233333,-4.49324e-11
0.233333,-3.99371e-08
0.233333,-1.01533e-14
0.233333,-4.75981e-09
0.233333,-1.20974e-09
0.233333,-7.91001e-11
0.233333,-5.25714e-08
0.233333,-9.92262e-14
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.49326e-11
0.233333,-4.46879e-11
0.233333,-2.66053e-08
0.233333,-4.49324e-11
0.233333,-2.84631e-10
0.233333,-8.53874e-12
0.233333,-1.16696e-08
0.233333,-1.56548e-08
0.233333,-1.66557e-09
0.233333,-1.20974e-09
0.233333,-1.81943e-10
0.233333,-4.49324e-11
0.233333,-3.44366e-09
0.233333,-2.01829e-13
0.233333,-4.49341e-11
0.233333,-1.20974e-09
0.233333,-1.77603e-08
0.233333,-8.55274e-10
0.233333,-2.59812e-12
0.233333,-6.22231e-11
0.233333,-2.89644e-15
0.233333,-2.84634e-10
0.233333,-2.11862e-11
0.233333,-1.99685e-11
0.233333,-1.39959e-12
0.233333,-9.78037e-14
0.233333,-9.4893e-11
0.233333,-5.66847e-12
0.233333,-3.72137e-09
0.233333,-4.3485e-10
0.233333,-1.91668e-09
0.233333,-3.4901e-10
0.233333,-5.7586e-09
0.233333,0.0340349
0.233333,-4.49324e-11
0.233333,-1.4702e-09
0.233333,-1.09314e-08
0.233333,-2.82047e-09
0.233333,-2.64486e-09
0.233333,-2.49063e-08
0.233333,-3.95057e-08
0.233333,-7.57479e-16
0.233333,-3.45848e-08
0.233333,-4.49324e-11
0.233333,-2.60088e-13
0.233333,0.165202
0.233333,-4.16331e-11
0.233333,-4.39094e-11
0.233333,-4.49324e-11
0.233333,-2.84654e-10
0.233333,-7.30919e-09
0.233333,-4.49324e-11
0.233333,-2.15761e-10
0.233333,-2.08467e-13
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-4.49325e-11
0.233333,-1.60651e-08
0.233333,-4.49329e-11
0.233333,0.179908
0.233333,-4.49355e-11
0.233333,-1.2692e-11
0.233333,-3.01615e-10
0.233333,-4.49337e-11
0.233333,-1.30884e-09
0.233333,-8.58058e-11
0.233333,-4.49324e-11
0.233333,-4.49332e-11
0.233333,-2.49512e-12
0.233333,-4.49323e-11
0.233333,-4.49392e-11
0.233333,-1.69951e-14
0.233333,-4.49453e-11
0.233333,-4.25958e-09
0.233333,-1.36432e-09
0.233333,-1.20974e-09
0.233333,-2.41095e-10
0.233333,-5.06636e-08
0.233333,-2.09938e-10
0.233333,-3.23026e-08
0.233333,-1.10061e-08
0.233333,-2.24355e-08
0.233333,-1.95453e-14
0.233333,-5.85712e-10
0.233333,-1.77152e-09
0.233333,-2.59497e-10
0.233333,-4.03972e-08
0.233333,0.0652617
0.233333,-7.08946e-12
0.233333,-1.20977e-09
0.233333,-1.96372e-08
0.233333,-1.05097e-09
0.233333,-2.82709e-11
0.233333,-4.53266e-09
0.233333,-1.37368e-12
0.233333,-3.8701e-15
0.233333,0.0813205
0.233333,-4.78369e-09
0.233333,0.0800756
0.233333,-2.55328e-08
0.233333,-3.36614e-11
0.233333,-4.37259e-08
0.233333,-1.87355e-09
0.233333,-2.15106e-15
0.233333,-2.91048e-12
0.233333,-4.49342e-11
0.233333,-4.49429e-11
0.233333,-3.79835e-14
0.233333,-2.97979e-13
0.233333,-4.12311e-09
0.233333,-2.79339e-10
0.233333,0.113441
0.233333,-2.06146e-09
0.233333,-4.49325e-11
0.233333,0.00289379
0.233333,-4.49324e-11
0.233333,-5.35426e-09
0.233333,-4.61392e-10
0.233333,-1.63442e-13
0.233333,-4.49323e-11
0.233333,-1.26791e-09
0.233333,-1.20974e-09
0.233333,-2.33829e-09
0.233333,-3.01616e-10
0.233333,-9.90433e-11
0.233333,-4.49324e-11
0.233333,-1.69973e-13
0.233333,-1.02824e-11
0.233333,-9.98723e-09
0.233333,0.0144899
0.233333,-4.49324e-11
0.233333,-1.47849e-09
0.233333,-1.20653e-08
0.233333,-4.49354e-11
0.233333,-5.19677e-08
0.233333,-2.74596e-13
0.233333,-4.49324e-11
0.233333,-8.46774e-09
0.233333,-2.49463e-12
0.233333,-1.7033e-08
0.233333,-3.67359e-10
0.233333,-3.5752e-12
0.233333,-1.4124e-09
0.233333,-5.93756e-15
0.233333,0.0283695
0.233333,-1.26717e-10
0.233333,-1.85282e-09
0.233333,-2.27334e-08
0.233333,-4.49324e-11
0.233333,-5.06021e-10
0.233333,-1.20879e-09
0.233333,-2.45479e-10
0.233333,-6.24354e-10
0.233333,-4.08491e-10
0.233333,-1.02989e-08
0.233333,-1.66227e-08
0.233333,-2.04088e-10
0.233333,-4.49324e-11
0.233333,-1.20974e-09
0.233333,-7.79383e-14
0.233333,-4.49324e-11
0.233333,-2.85594e-08
0.233333,0.140677
0.233333,-5.58098e-13
0.233333,0.101432
0.233333,-1.68205e-08
0.233333,-2.92159e-10
0.233333,-5.05622e-12
0.233333,-3.17663e-10
0.233333,-4.4933e-11
0.233333,0.0827675
0.233333,-1.70058e-08
0.233333,-3.21665e-13
0.233333,-4.49323e-11
0.233333,-1.20974e-09
0.233333,-2.66335e-09
0.233333,-8.96511e-13
0.233333,-2.79833e-13
0.233333,-1.33484e-13
0.233333,-2.44166e-08
0.233333,-4.49341e-11
0.233333,-5.68784e-08
0.233333,-4.49325e-11
0.233333,-1.8441e-09
0.233333,-4.49402e-11
0.233333,-1.09821e-09
0.233333,-4.49104e-11
0.233333,-3.10722e-09
0.233333,-1.93282e-08
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-3.39421e-10
0.233333,-1.67157e-09
0.233333,-1.37989e-10
0.233333,-1.31348e-09
0.233333,0.0139543
0.233333,-2.91276e-14
0.233333,-6.37194e-14
0.233333,-5.13632e-11
0.233333,-1.49051e-09
0.233333,-1.78755e-08
0.233333,-2.24084e-09
0.233333,-4.49335e-11
0.233333,-4.48863e-11
0.233333,-1.35531e-11
0.233333,0.17089
0.233333,-4.49324e-11
0.233333,-2.77857e-13
0.233333,-5.58355e-14
0.233333,-4.49931e-11
0.233333,-8.47227e-10
0.233333,-4.49324e-11
0.233333,-7.02969e-16
0.233333,-1.22714e-14
0.233333,-1.00608e-15
0.233333,-1.51424e-13
0.233333,-1.09423e-08
0.233333,-4.49323e-11
0.233333,-5.71418e-10
0.233333,-7.3195e-08
0.233333,-6.91116e-11
0.233333,0.000911205
0.233333,-2.84634e-10
0.233333,-6.16476e-10
0.233333,0.0462537
0.233333,-4.49347e-11
0.233333,0.0855975
0.233333,-4.49348e-11
0.233333,-2.13039e-10
0.233333,-9.60542e-12
0.233333,-1.87288e-09
0.233333,-4.78673e-13
0.233333,-4.49348e-11
0.233333,-1.67316e-10
0.233333,-4.24855e-12
0.233333,-2.52339e-09
0.233333,-2.52508e-10
0.233333,-5.88665e-09
0.233333,-3.39734e-12
0.233333,-4.49389e-11
0.233333,-4.49327e-11
0.233333,-8.3597e-12
0.233333,-1.30527e-10
0.233333,-4.49326e-11
0.233333,-7.16026e-13
0.233333,-4.49324e-11
0.233333,-8.08787e-09
0.233333,-1.87376e-08
0.233333,-1.17102e-12
0.233333,-3.33634e-15
0.233333,-3.86635e-14
0.233333,-1.33704e-09
0.233333,-3.75042e-08
0.233333,-1.59974e-10
0.233333,-4.49324e-11
0.233333,-1.13989e-14
0.233333,-2.24945e-09
0.233333,-7.38033e-09
0.233333,-1.94213e-10
0.233333,-4.49329e-11
0.233333,-6.47223e-09
0.233333,0.179262
0.233333,-5.41215e-09
0.233333,-4.49324e-11
0.233333,-7.50632e-09
0.233333,-9.85807e-15
0.233333,-8.80434e-11
0.233333,-4.03397e-11
0.233333,-7.97801e-15
0.233333,-4.49324e-11
0.233333,-4.49178e-11
0.233333,-6.73495e-09
0.233333,-2.04018e-10
0.233333,-8.44014e-09
0.233333,-9.44003e-09
0.233333,-2.53864e-12
0.233333,-1.2904e-09
0.233333,-1.08981e-12
0.233333,-4.22e-08
0.233333,-4.40817e-08
0.233333,-3.01026e-09
0.233333,-5.09315e-15
0.233333,-5.42706e-12
0.233333,-1.96085e-13
0.233333,-3.46331e-13
0.233333,-2.42348e-10
0.233333,-2.03123e-10
0.233333,-1.10899e-08
0.233333,-4.10747e-08
0.233333,-7.06575e-10
0.233333,-4.03465e-10
0.233333,-2.0399e-13
0.233333,-3.35375e-10
0.233333,-3.42078e-12
0.233333,-1.44637e-09
0.233333,-2.40583e-08
0.233333,-6.00506e-09
0.233333,-1.83519e-13
0.233333,-4.49326e-11
0.233333,-6.91164e-08
0.233333,-7.45677e-13
0.233333,-2.66458e-15
0.233333,8.32379e-09
0.233333,-6.19867e-11
0.233333,-2.64664e-08
0.233333,-4.49398e-11
0.233333,-1.64271e-09
0.233333,-4.49324e-11
0.233333,-2.45628e-13
0.233333,-4.49324e-11
0.233333,-4.49341e-11
0.233333,-1.67547e-11
0.233333,-8.63004e-09
0.233333,-3.27198e-09
0.233333,-9.98861e-16
0.233333,-7.05811e-08
0.233333,-2.42385e-08
0.233333,-2.35368e-08
0.233333,-4.58024e-10
0.233333,-1.20973e-09
0.233333,-4.49324e-11
0.233333,-3.36243e-09
0.233333,-4.49337e-11
0.233333,-1.62534e-15
0.233333,-7.40877e-16
0.233333,-1.56948e-11
0.233333,-1.82835e-13
0.233333,-2.01584e-14
0.233333,-1.34184e-13
0.233333,-1.81003e-09
0.233333,-1.56439e-15
0.233333,-5.92519e-11
0.233333,-4.49325e-11
0.233333,-1.20974e-09
0.233333,0.0830575
0.233333,-6.3973e-10
0.233333,-9.51002e-10
0.233333,-8.27968e-10
0.233333,-2.06099e-12
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-1.42866e-08
0.233333,-3.39241e-08
0.233333,-4.49324e-11
0.233333,-1.10067e-12
0.233333,-4.49323e-11
0.233333,-1.90617e-09
0.233333,-1.56661e-12
0.233333,-2.02758e-08
0.233333,-3.83133e-13
0.233333,-6.78152e-11
0.233333,-8.84223e-10
0.233333,-2.7335e-08
0.233333,-5.47328e-10
0.233333,-4.1148e-08
0.233333,-4.49324e-11
0.233333,-8.10305e-11
0.233333,-4.64036e-14
0.233333,-2.50982e-09
0.233333,-4.28955e-09
0.233333,-4.49333e-11
0.233333,-1.52268e-10
0.233333,-6.19178e-10
0.233333,-2.00941e-08
0.233333,-1.88669e-14
0.233333,-4.34676e-09
0.233333,-1.20976e-09
0.233333,-4.49323e-11
0.233333,-1.78473e-11
0.233333,-1.72974e-12
0.233333,-2.42513e-09
0.233333,-3.2178e-09
0.233333,-3.2581e-13
0.233333,-2.91816e-08
0.233333,-5.66602e-08
0.233333,-3.94583e-12
0.233333,0.0213563
0.233333,-1.1583e-09
0.233333,-1.29031e-08
0.233333,-3.92363e-12
0.233333,0.0278913
0.233333,-2.82688e-08
0.233333,-1.94856e-09
0.233333,-8.39864e-09
0.233333,-5.40457e-08
0.233333,-2.41823e-08
0.233333,-4.49324e-11
0.233333,0.175499
0.233333,-9.15284e-13
0.233333,-4.49332e-11
0.233333,-2.09333e-10
0.233333,-4.49324e-11
0.233333,-4.49325e-11
0.233333,-4.49323e-11
0.233333,-4.49082e-11
0.233333,-2.15139e-08
0.233333,-2.73527e-09
0.233333,-2.84632e-10
0.233333,-3.99562e-08
0.233333,-9.95452e-15
0.233333,-1.61487e-08
0.233333,-3.02881e-10
0.233333,-5.98766e-08
0.233333,-4.49326e-11
0.233333,-1.35637e-09
0.233333,-2.9605e-10
0.233333,-4.49324e-11
0.233333,-3.5732e-10
0.233333,0.129007
0.233333,-5.08339e-09
0.233333,-4.49327e-11
0.233333,-3.27193e-13
0.233333,-2.20581e-10
0.233333,0.0161766
0.233333,-4.49324e-11
0.233333,-3.55423e-10
0.233333,-1.93754e-10
0.233333,-4.4933e-11
0.233333,-9.25111e-12
0.233333,0.052815
0.233333,-7.42365e-13
0.233333,-1.92736e-08
0.233333,-2.43655e-11
0.233333,-1.96799e-09
0.233333,-3.05426e-13
0.233333,-4.49323e-11
0.233333,-8.93242e-13
0.233333,-4.49343e-11
0.233333,-4.49324e-11
0.233333,-8.12925e-11
0.233333,-1.04276e-10
0.233333,-1.36494e-08
0.233333,-2.09073e-13
0.233333,-9.76348e-14
0.233333,-6.53198e-09
0.233333,-4.49325e-11
0.233333,-3.3962e-10
0.233333,-6.91893e-10
0.233333,-4.49324e-11
0.233333,-4.8249e-08
0.233333,-6.94009e-09
0.233333,-2.5316e-11
0.233333,-2.08427e-10
0.233333,0.293957
0.233333,-2.67853e-08
0.233333,-9.60793e-10
0.233333,-4.49324e-11
0.233333,-4.49325e-11
0.233333,-4.49329e-11
0.233333,-7.50712e-12
0.233333,-5.27186e-12
0.233333,-4.25099e-09
0.233333,-1.46327e-11
0.233333,-5.85957e-11
0.233333,0.13991
0.233333,-4.49359e-11
0.233333,-2.53085e-12
0.233333,-1.07594e-09
0.233333,-2.32731e-14
0.233333,-1.95929e-08
0.233333,-5.71071e-15
0.233333,-1.17675e-13
0.233333,-2.39029e-08
0.233333,-2.40612e-13
0.233333,-4.49323e-11
0.233333,-7.95373e-09
0.233333,-4.7871e-09
0.233333,-4.83024e-11
0.233333,-6.98627e-12
0.233333,-4.49324e-11
0.233333,-1.27844e-11
0.233333,-1.95268e-08
0.233333,-1.91718e-09
0.233333,-8.67011e-10
0.233333,-1.65519e-08
0.233333,-4.49325e-11
0.233333,-8.16824e-09
0.233333,-1.21072e-09
0.233333,-4.49342e-11
0.233333,-2.18005e-09
0.233333,-4.49323e-11
0.233333,-2.07205e-08
0.233333,-3.0727e-09
0.233333,-2.46216e-08
0.233333,-3.24563e-10
0.233333,-9.068e-11
0.233333,-3.37128e-11
0.233333,-3.07848e-08
0.233333,-1.24104e-10
0.233333,-2.03623e-13
0.233333,-1.2823e-09
0.233333,-1.89553e-08
0.233333,-3.17759e-09
0.233333,-1.68367e-11
0.233333,-4.49325e-11
0.233333,-4.49325e-11
0.233333,-3.06131e-13
0.233333,-3.01611e-10
0.233333,0.0400248
0.233333,-2.58177e-08
0.233333,-3.33305e-13
0.233333,-1.81688e-13
0.233333,-1.11224e-09
0.233333,-4.49327e-11
0.233333,-1.61298e-09
0.233333,-3.15921e-10
0.233333,-2.21558e-08
0.233333,-7.33474e-08
0.233333,-1.45101e-08
0.233333,-4.49323e-11
0.233333,-1.85472e-13
0.233333,-1.35839e-12
0.233333,-4.49324e-11
0.233333,-2.47853e-09
0.233333,-1.67172e-08
0.233333,-4.31967e-13
0.233333,-3.73293e-12
0.233333,-5.41735e-09
0.233333,-3.07438e-13
0.233333,-4.49382e-11
0.233333,-5.80814e-12
0.233333,-6.6544e-15
0.233333,-2.75625e-09
0.233333,-1.98201e-15
0.233333,-1.94981e-11
0.233333,-2.05897e-13
0.233333,-2.55444e-08
0.233333,-8.96671e-10
0.233333,-4.49334e-11
0.233333,-3.85533e-08
0.233333,-7.11452e-10
0.233333,-1.35228e-09
0.233333,-1.77815e-09
0.233333,-1.69723e-12
0.233333,-1.62386e-08
0.233333,-1.03246e-09
0.233333,-9.30445e-11
0.233333,-2.08938e-12
0.233333,-4.49325e-11
0.233333,-4.68227e-08
0.233333,-1.64243e-13
0.233333,-4.49324e-11
0.233333,0.164209
0.233333,-1.21011e-09
0.233333,-4.49325e-11
0.233333,-6.16317e-13
0.233333,-7.48406e-16
0.233333,-1.0413e-13
0.233333,-7.10678e-09
0.233333,-1.23783e-12
0.233333,-2.64624e-09
0.233333,-4.49324e-11
0.233333,-4.49333e-11
0.233333,-4.49324e-11
0.233333,-5.81744e-09
0.233333,-1.79717e-08
0.233333,-2.36559e-10
0.233333,-1.25868e-12
0.233333,-3.36047e-09
0.233333,-6.78175e-10
0.233333,-1.64271e-09
0.233333,-8.8586e-10
0.233333,-3.74675e-11
0.233333,0.00471127
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-6.97711e-10
0.233333,-1.56817e-08
0.233333,0.00210949
0.233333,-4.49323e-11
0.233333,-2.77124e-10
0.233333,-1.17885e-10
0.233333,-2.93006e-10
0.233333,-4.49323e-11
0.233333,-3.9673e-09
0.233333,-2.64683e-13
0.233333,-1.64271e-09
0.233333,-2.16775e-11
0.233333,-2.24015e-12
0.233333,-3.3476e-08
0.233333,-2.44317e-10
0.233333,-2.80339e-10
0.233333,-4.49324e-11
0.233333,-4.85974e-09
0.233333,-7.9946e-09
0.233333,-9.69718e-11
0.233333,-8.70123e-09
0.233333,-2.06958e-08
0.233333,-5.80977e-14
0.233333,-5.80092e-15
0.233333,-3.9455e-13
0.233333,-3.20109e-14
0.233333,-4.49324e-11
0.233333,0.0469671
0.233333,0.152026
0.233333,-4.76876e-10
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-1.34079e-09
0.233333,-5.88978e-09
0.233333,-1.26217e-09
0.233333,-4.43096e-09
0.233333,-7.89464e-14
0.233333,-4.49325e-11
0.233333,-9.03937e-13
0.233333,-5.92534e-10
0.233333,-4.61176e-14
0.233333,-6.21029e-09
0.233333,-1.489e-09
0.233333,-2.15655e-10
0.233333,-1.92354e-08
0.233333,-2.60705e-08
0.233333,-1.06959e-12
0.233333,-1.66714e-13
0.233333,-4.49324e-11
0.233333,-1.41842e-08
0.233333,-9.76331e-14
0.233333,-9.99201e-16
0.233333,-2.4835e-09
0.233333,-4.49634e-11
0.233333,-5.57387e-11
0.233333,-2.82848e-11
0.233333,-7.20796e-16
0.233333,-2.84631e-10
0.233333,-4.49324e-11
0.233333,-3.89438e-15
0.233333,-1.28749e-09
0.233333,-4.49466e-11
0.233333,-1.95795e-13
0.233333,-5.12521e-10
0.233333,-7.3507e-11
0.233333,-4.49325e-11
0.233333,-1.44221e-13
0.233333,-5.52337e-11
0.233333,-3.53866e-08
0.233333,0.00798795
0.233333,-1.38439e-08
0.233333,-4.74929e-08
0.233333,-4.49323e-11
0.233333,0.0715184
0.233333,-2.56632e-09
0.233333,-1.20974e-09
0.233333,-2.41822e-09
0.233333,-7.87612e-09
0.233333,-2.13115e-08
0.233333,-7.65823e-09
0.233333,0.0238572
0.233333,-2.04018e-10
0.233333,-1.61442e-12
0.233333,-1.14684e-10
0.233333,-6.58399e-11
0.233333,-5.45286e-09
0.233333,-3.74282e-12
0.233333,-4.49342e-11
0.233333,-4.4884e-14
0.233333,-6.12155e-08
0.233333,-1.50241e-15
0.233333,-6.28942e-09
0.233333,-2.7806e-09
0.233333,-1.97898e-13
0.233333,-2.88185e-08
0.233333,0.140129
0.233333,-1.76096e-08
0.233333,-9.91559e-10
0.233333,-6.88577e-16
0.233333,-1.64271e-09
0.233333,-8.32368e-12
0.233333,-2.64845e-09
0.233333,0.0917055
0.233333,-1.47952e-08
0.233333,-1.38187e-10
0.233333,-4.49324e-11
0.233333,-3.03701e-09
0.233333,-1.49117e-09
0.233333,-4.1302e-14
0.233333,-4.276e-09
0.233333,-2.39789e-11
0.233333,-1.01295e-10
0.233333,-1.30429e-09
0.233333,-8.18202e-09
0.233333,-2.19898e-10
0.233333,-6.27708e-10
0.233333,-2.97645e-13
0.233333,-4.49323e-11
0.233333,-2.29745e-08
0.233333,-2.04019e-10
0.233333,-2.03216e-09
0.233333,-6.85606e-08
0.233333,-4.49335e-11
0.233333,-1.37209e-08
0.233333,-1.8738e-12
0.233333,-5.54307e-08
0.233333,-4.49323e-11
0.233333,-2.25404e-09
0.233333,-6.28924e-15
0.233333,-1.49808e-11
0.233333,-4.32698e-11
0.233333,-7.047e-13
0.233333,-4.35037e-09
0.233333,-3.18615e-13
0.233333,-2.89561e-13
0.233333,-1.37779e-13
0.233333,-4.49324e-11
0.233333,-3.47066e-09
0.233333,-1.94681e-08
0.233333,-1.33466e-08
0.233333,-1.04682e-09
0.233333,-2.88811e-10
0.233333,-3.85754e-12
0.233333,-2.95749e-08
0.233333,-6.73824e-09
0.233333,-1.98944e-13
0.233333,0.0300949
0.233333,-1.45761e-15
0.233333,-4.49326e-11
0.233333,-9.29419e-13
0.233333,-5.00748e-12
0.233333,-4.49323e-11
0.233333,-6.363e-10
0.233333,-1.11037e-10
0.233333,-1.50269e-09
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-2.31054e-12
0.233333,-4.9295e-09
0.233333,-4.23127e-10
0.233333,-2.75698e-10
0.233333,-2.14864e-14
0.233333,-2.35415e-08
0.233333,-1.0993e-10
0.233333,0.0180156
0.233333,-4.49343e-11
0.233333,-1.33816e-09
0.233333,-4.56579e-15
0.233333,-1.6568e-08
0.233333,-3.79505e-11
0.233333,-4.49324e-11
0.233333,-4.4934e-11
0.233333,-3.99564e-08
0.233333,-1.56324e-08
0.233333,-1.1748e-09
0.233333,-7.85823e-10
0.233333,-4.49324e-11
0.233333,-8.97718e-10
0.233333,-4.41968e-08
0.233333,-1.51244e-13
0.233333,-4.49323e-11
0.233333,-1.94008e-13
0.233333,-9.48635e-09
0.233333,-2.26405e-08
0.233333,-4.12012e-12
0.233333,-4.49323e-11
0.233333,-4.49324e-11
0.233333,-4.49323e-11
0.233333,-9.42965e-12
0.233333,-3.22121e-13
0.233333,-2.49179e-09
0.233333,-1.34145e-08
0.233333,-4.49324e-11
0.233333,-4.49518e-11
0.233333,-5.09468e-12
0.233333,-5.24562e-10
0.233333,-3.38407e-08
0.233333,-1.04066e-09
0.233333,-3.58904e-10
0.233333,-2.23453e-08
0.233333,-3.83334e-08
0.233333,-5.28969e-15
0.233333,-8.68869e-09
0.233333,-6.16206e-15
0.233333,0.0245465
0.233333,-3.25195e-13
0.233333,0.227229
0.233333,-1.20974e-09
0.233333,-2.27935e-08
0.233333,-4.49324e-11
0.233333,-5.4269e-09
0.233333,-4.49325e-11
0.233333,0.00326745
0.233333,-7.57226e-09
0.233333,-4.49324e-11
0.233333,-2.09305e-13
0.233333,-1.20974e-09
0.233333,-3.17021e-14
0.233333,-1.2028e-14
0.233333,-4.49323e-11
0.233333,-1.33116e-13
0.233333,-1.20974e-09
0.233333,-1.99756e-13
0.233333,-2.01297e-14
0.233333,-4.49325e-11
0.233333,-2.88314e-08
0.233333,-4.49324e-11
0.233333,-8.15289e-15
0.233333,-4.47484e-08
0.233333,-3.55391e-08
0.233333,-2.0667e-10
0.233333,-1.87516e-09
0.233333,-1.20974e-09
0.233333,-1.3579e-08
0.233333,-2.15481e-08
0.233333,-2.09979e-09
0.233333,-4.64212e-09
0.233333,-2.7067e-10
0.233333,-8.48884e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-1.1328e-09
0.233333,-7.28034e-10
0.233333,-3.96141e-09
0.233333,-9.60805e-09
0.233333,-1.67707e-09
0.233333,-4.44901e-11
0.233333,-7.90071e-12
0.233333,-2.0266e-08
0.233333,-4.49337e-11
0.233333,-4.49324e-11
0.233333,-4.49324e-11
0.233333,-1.41973e-14
0.233333,-4.49374e-11
0.233333,-4.3422e-10
0.233333,-1.92252e-16
0.233333,-4.49341e-11
0.233333,-2.27731e-10
0.233333,-2.11282e-17
0.233333,-4.49328e-11
0.233333,-2.54461e-13
0.233333,-6.62048e-14
0.233333,-4.58631e-10
0.233333,-7.17542e-12
0.233333,-4.49324e-11
0.233333,-4.49327e-11
0.233333,-2.16613e-08
0.233333,0.0587174
0.233333,-1.63293e-09
0.233333,-3.3938e-15
0.233333,-4.49324e-11
0.233333,-2.14297e-09
0.233333,-4.10834e-08
0.233333,-2.21916e-08
0.233333,-4.49324e-11
0.233333,-7.85256e-15
